;chlorides;free sulfur dioxide;total sulfur dioxide;density
3230;0.055999999999999994;60.0;150.0;0.9954799999999999
3231;0.038;27.0;107.0;0.99206
3232;0.038;6.0;79.0;0.9941200000000001
3233;0.035;21.0;93.0;0.99364
3234;0.054000000000000006;22.0;141.0;0.9933799999999999
3235;0.045;57.0;151.0;0.9913
3236;0.035;44.0;141.0;0.9912299999999999
3237;0.039;43.0;147.0;0.99216
3238;0.059000000000000004;37.0;115.0;0.9932799999999999
3239;0.034;29.0;99.0;0.99031
3240;0.036000000000000004;29.0;113.0;0.9908
3241;0.036000000000000004;19.0;113.0;0.9887100000000001
3242;0.036000000000000004;42.0;109.0;0.99119
3243;0.034;29.0;99.0;0.99031
3244;0.02;20.0;86.0;0.99146
3245;0.059000000000000004;37.0;115.0;0.9932799999999999
3246;0.034;39.0;116.0;0.99245
3247;0.037000000000000005;46.0;139.0;0.99116
3248;0.039;41.0;147.0;0.9921
3249;0.039;43.0;147.0;0.99216
3250;0.043;52.0;131.0;0.9916200000000001
3251;0.043;64.0;173.0;0.9963200000000001
3252;0.025;31.0;105.0;0.99082
3253;0.028999999999999998;37.0;100.0;0.9905
3254;0.042;54.0;201.0;0.99177
3255;0.045;39.0;193.0;0.9986
3256;0.045;39.0;193.0;0.9986
3257;0.045;39.0;193.0;0.9986
3258;0.045;39.0;193.0;0.9986
3259;0.045;39.0;193.0;0.9986
3260;0.045;39.0;193.0;0.9986
3261;0.03;24.0;101.0;0.9892299999999999
3262;0.047;32.0;193.0;1.00014
3263;0.03;36.0;92.0;0.99026
3264;0.035;60.0;247.0;0.9935799999999999
3265;0.040999999999999995;64.0;157.0;0.9968799999999999
3266;0.03;34.0;105.0;0.9940700000000001
3267;0.043;39.0;154.0;0.99226
3268;0.051;26.0;126.0;0.99097
3269;0.061;42.0;214.0;0.9976
3270;0.044000000000000004;21.0;115.0;0.99166
3271;0.044000000000000004;27.0;91.0;0.9918399999999999
3272;0.045;29.0;100.0;0.99135
3273;0.038;40.0;118.0;0.99074
3274;0.039;40.0;129.0;0.99193
3275;0.043;32.0;99.0;0.99226
3276;0.06;29.0;154.0;0.9914200000000001
3277;0.057;21.0;125.0;0.9909100000000001
3278;0.061;42.0;214.0;0.9976
3279;0.065;23.0;140.0;0.99134
3280;0.044000000000000004;21.0;115.0;0.99166
3281;0.051;20.0;127.0;0.98964
3282;0.039;43.0;125.0;0.99229
3283;0.184;35.0;168.0;0.9939600000000001
3284;0.035;38.0;103.0;0.9914799999999999
3285;0.046;40.0;121.0;0.9913
3286;0.047;40.0;122.0;0.99126
3287;0.046;40.0;121.0;0.9913
3288;0.184;35.0;168.0;0.9939600000000001
3289;0.044000000000000004;60.0;196.0;0.9956200000000001
3290;0.043;10.0;80.0;0.9912799999999999
3291;0.044000000000000004;21.0;73.0;0.9889600000000001
3292;0.046;59.0;194.0;0.9955799999999999
3293;0.04;29.0;84.0;0.98961
3294;0.043;19.0;113.0;0.9933799999999999
3295;0.046;59.0;194.0;0.9955799999999999
3296;0.044000000000000004;60.0;196.0;0.9956200000000001
3297;0.047;54.0;184.0;0.99572
3298;0.039;43.0;109.0;0.99056
3299;0.028999999999999998;31.0;105.0;0.99146
3300;0.043;10.0;80.0;0.9912799999999999
3301;0.044000000000000004;21.0;73.0;0.9889600000000001
3302;0.032;26.0;91.0;0.99172
3303;0.032;36.0;93.0;0.9901200000000001
3304;0.033;41.0;142.0;0.9891200000000001
3305;0.022000000000000002;33.0;96.0;0.9890200000000001
3306;0.033;41.0;142.0;0.9891200000000001
3307;0.037000000000000005;124.0;208.0;0.99395
3308;0.039;19.0;124.0;0.99539
3309;0.039;35.0;96.0;0.99129
3310;0.048;33.0;142.0;0.98956
3311;0.047;67.0;152.0;0.9916
3312;0.032;36.0;95.0;0.9888899999999999
3313;0.042;14.0;64.0;0.9901200000000001
3314;0.057999999999999996;66.0;243.0;0.9983299999999999
3315;0.036000000000000004;19.0;74.0;0.9885299999999999
3316;0.036000000000000004;31.0;96.0;0.9894200000000001
3317;0.043;32.0;105.0;0.99266
3318;0.042;26.0;105.0;0.98962
3319;0.047;48.0;148.0;0.9916799999999999
3320;0.05;29.0;124.0;0.9968
3321;0.04;15.0;80.0;0.98934
3322;0.039;30.0;105.0;0.98995
3323;0.037000000000000005;15.0;103.0;0.991
3324;0.047;13.0;117.0;0.9915200000000001
3325;0.035;42.0;126.0;0.9904799999999999
3326;0.042;62.0;178.0;0.9920399999999999
3327;0.036000000000000004;11.0;70.0;0.9920200000000001
3328;0.038;18.0;122.0;0.9906
3329;0.049;36.0;112.0;0.9909100000000001
3330;0.048;45.0;176.0;0.99472
3331;0.046;47.0;159.0;0.9945200000000001
3332;0.059000000000000004;29.0;151.0;0.99177
3333;0.047;42.0;146.0;0.9934
3334;0.034;23.0;87.0;0.99082
3335;0.048;52.0;189.0;0.99784
3336;0.048;52.0;189.0;0.99784
3337;0.048;52.0;189.0;0.99784
3338;0.046;6.0;41.0;0.99665
3339;0.05;23.0;98.0;0.9942200000000001
3340;0.048;19.0;125.0;0.9899899999999999
3341;0.05;23.0;98.0;0.9942200000000001
3342;0.059000000000000004;34.0;104.0;0.99254
3343;0.048;51.0;189.0;0.99782
3344;0.048;52.0;189.0;0.99784
3345;0.057999999999999996;64.0;188.0;0.9952
3346;0.057;64.0;185.0;0.99519
3347;0.055;43.0;157.0;0.99384
3348;0.046;6.0;41.0;0.99665
3349;0.047;26.0;101.0;0.9959600000000001
3350;0.06;41.0;132.0;0.9935
3351;0.034;47.0;90.0;0.98862
3352;0.034;29.0;81.0;0.99151
3353;0.032;31.0;87.0;0.9922
3354;0.038;29.0;132.0;0.99426
3355;0.026000000000000002;26.0;119.0;0.9916799999999999
3356;0.048;54.0;136.0;0.99556
3357;0.033;25.0;97.0;0.99356
3358;0.034;29.0;81.0;0.99151
3359;0.032;31.0;87.0;0.9922
3360;0.033;12.0;72.0;0.99072
3361;0.047;26.0;101.0;0.9959600000000001
3362;0.06;41.0;132.0;0.9935
3363;0.034;47.0;90.0;0.98862
3364;0.033;38.0;67.0;0.98954
3365;0.033;26.0;76.0;0.9907600000000001
3366;0.032;31.0;111.0;0.9889
3367;0.033;30.0;114.0;0.9879399999999999
3368;0.040999999999999995;53.0;161.0;0.9920700000000001
3369;0.039;32.0;117.0;0.99355
3370;0.033;30.0;114.0;0.9879399999999999
3371;0.032;31.0;111.0;0.9889
3372;0.051;51.0;139.0;0.99336
3373;0.034;49.0;121.0;0.98882
3374;0.045;57.0;135.0;0.99341
3375;0.047;38.0;132.0;0.997
3376;0.040999999999999995;53.0;161.0;0.9920700000000001
3377;0.05;51.0;189.0;0.99174
3378;0.03;56.0;140.0;0.9904200000000001
3379;0.046;87.0;221.0;0.9984
3380;0.04;29.0;121.0;0.99111
3381;0.045;51.0;125.0;0.9933
3382;0.04;29.0;121.0;0.99111
3383;0.046;50.0;156.0;0.99316
3384;0.044000000000000004;42.0;179.0;0.9946
3385;0.037000000000000005;34.0;126.0;0.99
3386;0.03;56.0;140.0;0.9904200000000001
3387;0.046;87.0;221.0;0.9984
3388;0.096;22.0;80.0;0.99016
3389;0.026000000000000002;11.0;77.0;0.9938100000000001
3390;0.026000000000000002;35.0;112.0;0.99144
3391;0.026000000000000002;37.0;113.0;0.99139
3392;0.036000000000000004;35.0;91.0;0.9919
3393;0.03;35.0;115.0;0.99192
3394;0.048;52.0;188.0;0.9957600000000001
3395;0.047;48.0;186.0;0.9958
3396;0.032;43.0;138.0;0.9951
3397;0.042;44.0;189.0;0.9930399999999999
3398;0.052000000000000005;52.0;183.0;0.9965700000000001
3399;0.037000000000000005;25.0;95.0;0.9926799999999999
3400;0.054000000000000006;18.0;143.0;0.99392
3401;0.027999999999999997;34.0;120.0;0.9924200000000001
3402;0.054000000000000006;18.0;143.0;0.99392
3403;0.024;52.0;99.0;0.9925
3404;0.034;9.0;94.0;0.99092
3405;0.037000000000000005;14.0;119.0;0.9913700000000001
3406;0.037000000000000005;25.0;95.0;0.9926799999999999
3407;0.052000000000000005;52.0;183.0;0.9965700000000001
3408;0.040999999999999995;63.0;192.0;0.9964200000000001
3409;0.051;24.0;111.0;0.9916
3410;0.032;32.0;148.0;0.9945799999999999
3411;0.036000000000000004;37.0;127.0;0.9937299999999999
3412;0.042;56.0;157.0;0.9958600000000001
3413;0.05;31.0;195.0;0.9994200000000001
3414;0.032;32.0;148.0;0.9945799999999999
3415;0.031;50.0;163.0;0.9895
3416;0.032;34.0;214.0;0.9963
3417;0.03;18.0;76.0;0.9892
3418;0.032;34.0;214.0;0.9963
3419;0.031;50.0;163.0;0.9895
3420;0.06;30.0;145.0;1.00196
3421;0.059000000000000004;28.0;81.0;0.99036
3422;0.026000000000000002;22.0;105.0;0.9890000000000001
3423;0.051;48.0;156.0;0.9994700000000001
3424;0.034;18.0;122.0;0.9916
3425;0.047;47.0;156.0;0.99945
3426;0.047;47.0;156.0;0.99945
3427;0.039;63.0;162.0;0.99375
3428;0.034;18.0;122.0;0.9916
3429;0.051;48.0;156.0;0.9994700000000001
3430;0.047;47.0;156.0;0.99945
3431;0.047;45.0;158.0;0.99946
3432;0.044000000000000004;41.0;117.0;0.9915299999999999
3433;0.037000000000000005;30.0;86.0;0.98834
3434;0.076;19.0;92.0;0.9913799999999999
3435;0.034;26.0;83.0;0.9892799999999999
3436;0.040999999999999995;20.0;97.0;0.99246
3437;0.052000000000000005;24.0;113.0;0.9957600000000001
3438;0.057;65.0;224.0;0.99956
3439;0.052000000000000005;24.0;113.0;0.9957600000000001
3440;0.04;35.0;106.0;0.99026
3441;0.04;31.0;111.0;0.99174
3442;0.035;14.0;97.0;0.9905799999999999
3443;0.042;36.0;106.0;0.9905
3444;0.057;65.0;224.0;0.99956
3445;0.033;59.0;128.0;0.99192
3446;0.057;34.0;178.0;0.99554
3447;0.044000000000000004;33.0;98.0;0.99536
3448;0.034;29.0;134.0;0.99056
3449;0.033;59.0;128.0;0.99192
3450;0.028999999999999998;43.0;106.0;0.9911200000000001
3451;0.028999999999999998;43.0;106.0;0.9911200000000001
3452;0.047;13.0;134.0;0.99616
3453;0.038;23.0;89.0;0.99266
3454;0.033;40.0;107.0;0.98918
3455;0.031;29.0;86.0;0.98926
3456;0.042;60.0;172.0;0.9911399999999999
3457;0.037000000000000005;55.0;145.0;0.9912
3458;0.027000000000000003;17.0;123.0;0.98936
3459;0.055999999999999994;68.0;143.0;0.9983
3460;0.055;41.0;103.0;0.9953200000000001
3461;0.042;105.0;179.0;0.9918899999999999
3462;0.04;38.0;111.0;0.99
3463;0.035;40.0;106.0;0.9891399999999999
3464;0.046;52.0;171.0;0.9953700000000001
3465;0.04;41.0;108.0;0.99
3466;0.04;38.0;111.0;0.99
3467;0.047;54.0;219.0;0.9974200000000001
3468;0.031;27.0;93.0;0.9888399999999999
3469;0.055999999999999994;68.0;143.0;0.9983
3470;0.042;105.0;179.0;0.9918899999999999
3471;0.055;41.0;103.0;0.9953200000000001
3472;0.045;24.0;131.0;0.99284
3473;0.038;37.0;97.0;0.99026
3474;0.064;36.0;191.0;0.99297
3475;0.06;22.0;184.0;0.99711
3476;0.032;19.0;86.0;0.98934
3477;0.037000000000000005;39.0;150.0;0.9913
3478;0.06;22.0;184.0;0.99711
3479;0.039;34.0;94.0;0.98964
3480;0.038;37.0;97.0;0.99026
3481;0.047;36.0;131.0;0.992
3482;0.033;20.0;102.0;0.98944
3483;0.035;14.0;88.0;0.99031
3484;0.032;19.0;86.0;0.98934
3485;0.055999999999999994;39.0;113.0;0.99393
3486;0.039;16.0;98.0;0.9904
3487;0.064;36.0;191.0;0.99297
3488;0.036000000000000004;25.0;83.0;0.9908799999999999
3489;0.040999999999999995;7.0;81.0;0.99254
3490;0.037000000000000005;39.0;150.0;0.9913
3491;0.057;24.0;111.0;0.9915799999999999
3492;0.036000000000000004;31.0;134.0;0.99408
3493;0.036000000000000004;31.0;134.0;0.99408
3494;0.042;42.0;123.0;0.9947299999999999
3495;0.042;38.0;102.0;0.98998
3496;0.038;61.0;134.0;0.99146
3497;0.032;42.0;164.0;0.9974200000000001
3498;0.052000000000000005;18.0;141.0;0.9927299999999999
3499;0.036000000000000004;30.0;124.0;0.9892200000000001
3500;0.036000000000000004;31.0;134.0;0.99408
3501;0.042;42.0;123.0;0.9947299999999999
3502;0.054000000000000006;30.0;181.0;0.99869
3503;0.04;21.0;93.0;0.9896
3504;0.028999999999999998;29.0;133.0;0.99108
3505;0.031;26.0;118.0;0.99134
3506;0.042;21.0;155.0;0.99385
3507;0.036000000000000004;35.0;115.0;0.98936
3508;0.054000000000000006;30.0;181.0;0.99869
3509;0.046;66.0;179.0;0.9960600000000001
3510;0.040999999999999995;75.0;167.0;0.99508
3511;0.046;22.0;90.0;0.9903799999999999
3512;0.043;30.0;117.0;0.9915799999999999
3513;0.032;13.0;63.0;0.9932
3514;0.03;28.0;95.0;0.99164
3515;0.031;22.0;87.0;0.98987
3516;0.044000000000000004;61.0;171.0;0.9894700000000001
3517;0.036000000000000004;38.0;102.0;0.98819
3518;0.05;26.0;131.0;0.9913299999999999
3519;0.038;46.0;132.0;0.9914299999999999
3520;0.048;101.0;207.0;0.99571
3521;0.038;61.0;152.0;0.99139
3522;0.048;55.0;178.0;0.9953700000000001
3523;0.048;101.0;207.0;0.99571
3524;0.027999999999999997;40.0;132.0;0.9918600000000001
3525;0.027999999999999997;40.0;132.0;0.9918600000000001
3526;0.024;29.0;128.0;0.9898399999999999
3527;0.053;65.0;146.0;0.9963
3528;0.036000000000000004;19.0;50.0;0.9931200000000001
3529;0.034;28.0;134.0;0.9897
3530;0.046;45.0;178.0;0.9955
3531;0.048;49.0;179.0;0.9952799999999999
3532;0.036000000000000004;17.0;85.0;0.99279
3533;0.045;50.0;136.0;0.9970399999999999
3534;0.046;45.0;178.0;0.9955
3535;0.048;49.0;179.0;0.9952799999999999
3536;0.032;30.0;92.0;0.9914
3537;0.146;28.0;105.0;0.99224
3538;0.028999999999999998;54.0;128.0;0.99074
3539;0.031;27.0;80.0;0.98892
3540;0.024;27.0;99.0;0.98959
3541;0.03;43.0;123.0;0.9921200000000001
3542;0.036000000000000004;46.0;153.0;0.9957600000000001
3543;0.031;49.0;159.0;0.9919
3544;0.031;49.0;159.0;0.9919
3545;0.039;69.0;237.0;1.00037
3546;0.036000000000000004;46.0;153.0;0.9957600000000001
3547;0.039;69.0;237.0;1.00037
3548;0.028999999999999998;24.0;142.0;0.992
3549;0.031;49.0;159.0;0.9919
3550;0.022000000000000002;48.0;116.0;0.99218
3551;0.044000000000000004;39.0;110.0;0.99855
3552;0.044000000000000004;39.0;110.0;0.99855
3553;0.044000000000000004;39.0;110.0;0.99855
3554;0.023;49.0;87.0;0.9906200000000001
3555;0.042;27.0;123.0;0.9936200000000001
3556;0.037000000000000005;17.0;112.0;0.99324
3557;0.023;49.0;87.0;0.9906200000000001
3558;0.044000000000000004;39.0;110.0;0.99855
3559;0.031;5.0;34.0;0.99098
3560;0.032;19.0;78.0;0.99036
3561;0.05;23.0;86.0;0.99398
3562;0.027999999999999997;42.0;162.0;0.9903
3563;0.05;23.0;86.0;0.99398
3564;0.032;19.0;78.0;0.99036
3565;0.036000000000000004;15.0;85.0;0.99406
3566;0.028999999999999998;7.0;112.0;0.9906
3567;0.031;20.0;80.0;0.9908899999999999
3568;0.035;31.0;93.0;0.9909600000000001
3569;0.036000000000000004;15.0;85.0;0.99406
3570;0.031;20.0;80.0;0.9908899999999999
3571;0.033;8.0;31.0;0.9936
3572;0.028999999999999998;7.0;112.0;0.9906
3573;0.027000000000000003;20.0;87.0;0.9911
3574;0.036000000000000004;24.0;119.0;0.9939600000000001
3575;0.027000000000000003;32.0;112.0;0.9908899999999999
3576;0.048;35.0;161.0;0.9968
3577;0.035;39.0;120.0;0.9913799999999999
3578;0.038;5.0;124.0;0.99098
3579;0.027999999999999997;14.0;78.0;0.9923799999999999
3580;0.026000000000000002;33.0;143.0;0.99244
3581;0.023;19.0;130.0;0.9917600000000001
3582;0.037000000000000005;12.0;76.0;0.98993
3583;0.040999999999999995;15.0;102.0;0.9929
3584;0.027999999999999997;14.0;78.0;0.9923799999999999
3585;0.032;42.0;104.0;0.98988
3586;0.044000000000000004;52.0;158.0;0.992
3587;0.042;21.0;114.0;0.99784
3588;0.042;21.0;114.0;0.99784
3589;0.042;21.0;114.0;0.99784
3590;0.037000000000000005;37.0;107.0;0.99006
3591;0.053;28.0;186.0;0.99211
3592;0.043;52.0;158.0;0.9920200000000001
3593;0.044000000000000004;52.0;158.0;0.992
3594;0.049;37.0;107.0;0.9933200000000001
3595;0.031;40.0;123.0;0.9895799999999999
3596;0.034;55.0;108.0;0.98939
3597;0.042;54.0;137.0;0.99492
3598;0.033;65.0;169.0;0.9904299999999999
3599;0.053;49.0;226.0;0.99787
3600;0.049;32.0;88.0;0.99654
3601;0.039;29.0;140.0;0.9930399999999999
3602;0.038;28.0;137.0;0.9952
3603;0.027000000000000003;37.0;122.0;0.99165
3604;0.017;31.0;69.0;0.9892
3605;0.055999999999999994;35.0;167.0;0.9962799999999999
3606;0.047;41.0;151.0;0.9960399999999999
3607;0.047;30.0;90.0;0.99164
3608;0.044000000000000004;27.0;149.0;0.998
3609;0.044000000000000004;27.0;149.0;0.998
3610;0.055999999999999994;35.0;167.0;0.9962799999999999
3611;0.047;30.0;90.0;0.99164
3612;0.046;31.0;114.0;0.99226
3613;0.044000000000000004;27.0;149.0;0.998
3614;0.047;41.0;151.0;0.9960399999999999
3615;0.037000000000000005;11.0;95.0;0.9891399999999999
3616;0.040999999999999995;66.0;188.0;0.9979399999999999
3617;0.040999999999999995;20.0;117.0;0.9904799999999999
3618;0.044000000000000004;48.0;118.0;0.99726
3619;0.031;27.0;122.0;1.00295
3620;0.04;108.0;168.0;0.9927799999999999
3621;0.044000000000000004;48.0;118.0;0.99726
3622;0.037000000000000005;11.0;95.0;0.9891399999999999
3623;0.031;27.0;122.0;1.00295
3624;0.028999999999999998;12.0;93.0;0.99054
3625;0.040999999999999995;66.0;188.0;0.9979399999999999
3626;0.040999999999999995;20.0;117.0;0.9904799999999999
3627;0.11699999999999999;61.0;183.0;0.99459
3628;0.11699999999999999;57.0;181.0;0.99459
3629;0.11800000000000001;61.0;172.0;0.9946
3630;0.036000000000000004;21.0;124.0;0.9936200000000001
3631;0.036000000000000004;21.0;124.0;0.9936200000000001
3632;0.045;34.0;125.0;0.99966
3633;0.036000000000000004;21.0;124.0;0.9936200000000001
3634;0.021;57.0;156.0;0.9944200000000001
3635;0.02;33.0;96.0;0.98918
3636;0.02;12.0;66.0;0.9908899999999999
3637;0.018000000000000002;23.0;127.0;0.99474
3638;0.013999999999999999;34.0;89.0;0.99008
3639;0.017;32.0;99.0;0.9934799999999999
3640;0.047;42.0;130.0;0.9928299999999999
3641;0.052000000000000005;56.0;152.0;0.99398
3642;0.052000000000000005;56.0;152.0;0.99398
3643;0.047;42.0;130.0;0.9928299999999999
3644;0.046;30.0;133.0;0.9908
3645;0.039;50.0;139.0;0.99165
3646;0.031;10.0;73.0;0.9907600000000001
3647;0.037000000000000005;31.0;95.0;0.9894200000000001
3648;0.032;30.0;138.0;0.99244
3649;0.035;34.0;126.0;0.9905799999999999
3650;0.037000000000000005;6.0;122.0;0.99255
3651;0.06;51.0;190.0;0.99916
3652;0.036000000000000004;17.0;109.0;0.99306
3653;0.06;51.0;190.0;0.99916
3654;0.047;17.0;109.0;0.99498
3655;0.038;27.0;130.0;0.99
3656;0.03;25.0;191.0;0.9933799999999999
3657;0.035;49.0;128.0;0.99456
3658;0.043;41.0;149.0;0.9926
3659;0.036000000000000004;34.0;128.0;0.98856
3660;0.032;46.0;115.0;0.98946
3661;0.049;26.0;152.0;0.99346
3662;0.05;11.0;76.0;0.9926799999999999
3663;0.034;59.0;145.0;0.98944
3664;0.035;54.0;155.0;0.9897600000000001
3665;0.036000000000000004;34.0;128.0;0.98856
3666;0.038;61.0;152.0;0.99523
3667;0.032;46.0;115.0;0.98946
3668;0.03;2.0;82.0;0.9940200000000001
3669;0.028999999999999998;41.0;102.0;0.98916
3670;0.044000000000000004;61.0;155.0;0.99655
3671;0.025;29.0;95.0;0.9907100000000001
3672;0.032;26.0;74.0;0.9888899999999999
3673;0.028999999999999998;25.0;93.0;0.9874200000000001
3674;0.053;26.0;112.0;0.99336
3675;0.049;42.0;166.0;0.992
3676;0.028999999999999998;25.0;93.0;0.9874200000000001
3677;0.032;29.0;169.0;0.99275
3678;0.085;19.0;111.0;1.00044
3679;0.037000000000000005;19.0;105.0;0.99444
3680;0.044000000000000004;79.5;183.0;0.9974200000000001
3681;0.027000000000000003;37.0;122.0;0.9922799999999999
3682;0.051;39.0;122.0;0.9905799999999999
3683;0.044000000000000004;79.5;183.0;0.9974200000000001
3684;0.027999999999999997;33.0;122.0;0.99164
3685;0.044000000000000004;79.5;183.0;0.9974200000000001
3686;0.087;27.0;177.0;0.9943799999999999
3687;0.03;39.0;98.0;0.9940200000000001
3688;0.04;41.0;186.0;0.9912799999999999
3689;0.027000000000000003;37.0;122.0;0.9922799999999999
3690;0.027000000000000003;37.0;150.0;0.991
3691;0.027000000000000003;23.0;112.0;0.9931
3692;0.037000000000000005;19.0;105.0;0.99444
3693;0.027999999999999997;33.0;122.0;0.99164
3694;0.085;19.0;111.0;1.00044
3695;0.053;61.0;146.0;0.9911200000000001
3696;0.051;39.0;122.0;0.9905799999999999
3697;0.044000000000000004;79.5;182.0;0.9974200000000001
3698;0.036000000000000004;32.0;96.0;0.98961
3699;0.087;27.0;177.0;0.9943799999999999
3700;0.076;24.0;145.0;0.99344
3701;0.05;23.0;139.0;0.9990399999999999
3702;0.05;26.0;180.0;0.99884
3703;0.05;26.0;180.0;0.99884
3704;0.05;26.0;180.0;0.99884
3705;0.05;26.0;180.0;0.99884
3706;0.037000000000000005;45.0;79.0;0.98949
3707;0.040999999999999995;29.0;114.0;0.9901399999999999
3708;0.08800000000000001;61.0;183.0;0.9978600000000001
3709;0.039;53.0;141.0;0.99206
3710;0.02;5.0;9.0;0.9872200000000001
3711;0.05;26.0;180.0;0.99884
3712;0.045;57.0;159.0;0.99666
3713;0.049;45.0;190.0;0.99754
3714;0.027999999999999997;34.0;95.0;0.99272
3715;0.036000000000000004;20.0;196.0;0.9971200000000001
3716;0.040999999999999995;29.0;182.0;0.9910399999999999
3717;0.053;20.0;119.0;0.9937299999999999
3718;0.05;23.0;139.0;0.9990399999999999
3719;0.038;54.0;200.0;0.9956
3720;0.024;40.0;152.0;0.99095
3721;0.068;28.0;138.0;0.99382
3722;0.069;29.0;134.0;0.99382
3723;0.036000000000000004;46.0;150.0;0.9929899999999999
3724;0.051;29.0;122.0;0.9904799999999999
3725;0.027999999999999997;13.0;121.0;0.99254
3726;0.03;22.0;111.0;0.9902
3727;0.036000000000000004;46.0;150.0;0.9929899999999999
3728;0.027999999999999997;21.0;75.0;0.9901200000000001
3729;0.044000000000000004;11.0;126.0;0.99293
3730;0.035;58.0;184.0;1.00022
3731;0.040999999999999995;51.0;166.0;0.99382
3732;0.044000000000000004;11.0;126.0;0.99293
3733;0.028999999999999998;39.0;116.0;0.98954
3734;0.042;28.0;125.0;0.99936
3735;0.16;34.0;74.0;0.9884
3736;0.026000000000000002;18.0;88.0;0.99144
3737;0.16699999999999998;65.0;120.0;0.99324
3738;0.034;18.0;135.0;0.99174
3739;0.051;29.0;149.0;0.99792
3740;0.051;29.0;149.0;0.99792
3741;0.051;29.0;149.0;0.99792
3742;0.051;29.0;149.0;0.99792
3743;0.051;29.0;149.0;0.99792
3744;0.051;29.0;149.0;0.99792
3745;0.051;29.0;149.0;0.99792
3746;0.04;45.0;121.0;0.9904299999999999
3747;0.07;67.0;194.0;0.99654
3748;0.055;47.0;134.0;0.9975799999999999
3749;0.051;40.0;143.0;0.99374
3750;0.051;29.0;149.0;0.99792
3751;0.039;10.0;108.0;0.9924299999999999
3752;0.04;25.0;184.0;0.99216
3753;0.042;24.0;183.0;0.99215
3754;0.026000000000000002;29.0;130.0;0.9895299999999999
3755;0.015;47.0;124.0;0.9927799999999999
3756;0.039;10.0;108.0;0.9924299999999999
3757;0.04;25.0;184.0;0.99216
3758;0.042;24.0;183.0;0.99215
3759;0.015;47.0;124.0;0.9927799999999999
3760;0.016;31.0;101.0;0.9918600000000001
3761;0.027999999999999997;22.0;98.0;0.99072
3762;0.025;10.0;40.0;0.99244
3763;0.017;22.0;80.0;0.9908399999999999
3764;0.026000000000000002;29.0;130.0;0.9895299999999999
3765;0.033;59.0;186.0;0.99754
3766;0.033;59.0;186.0;0.99754
3767;0.033;59.0;186.0;0.99754
3768;0.035;53.0;134.0;0.99567
3769;0.033;59.0;186.0;0.99754
3770;0.013999999999999999;15.0;143.0;0.9909399999999999
3771;0.042;61.0;125.0;0.9953200000000001
3772;0.035;53.0;134.0;0.99567
3773;0.009000000000000001;65.0;100.0;0.9874
3774;0.04;61.0;248.0;0.9979399999999999
3775;0.018000000000000002;41.0;103.0;0.9912200000000001
3776;0.04;29.0;135.0;0.99226
3777;0.018000000000000002;41.0;103.0;0.9912200000000001
3778;0.022000000000000002;38.0;100.0;0.9909899999999999
3779;0.022000000000000002;31.0;97.0;0.99134
3780;0.04;61.0;248.0;0.9979399999999999
3781;0.02;31.0;113.0;0.9933799999999999
3782;0.018000000000000002;23.0;96.0;0.9938
3783;0.05;52.0;196.0;0.9955
3784;0.064;29.0;140.0;0.9977600000000001
3785;0.027000000000000003;11.0;100.0;0.98964
3786;0.037000000000000005;61.5;182.0;0.99808
3787;0.043;54.0;201.0;0.99551
3788;0.044000000000000004;53.0;202.0;0.9954799999999999
3789;0.047;52.0;191.0;0.99541
3790;0.05;52.0;196.0;0.9955
3791;0.051;46.0;197.0;0.99536
3792;0.043;53.0;133.0;0.99524
3793;0.049;63.0;170.0;0.9961
3794;0.046;22.0;113.0;0.99224
3795;0.064;29.0;140.0;0.9977600000000001
3796;0.055999999999999994;33.0;95.0;0.99702
3797;0.098;13.0;91.0;0.9965700000000001
3798;0.057;21.0;138.0;0.9917600000000001
3799;0.042;21.0;177.0;0.99166
3800;0.036000000000000004;7.0;49.0;0.9924200000000001
3801;0.033;20.0;57.0;0.9910899999999999
3802;0.057;21.0;138.0;0.9917600000000001
3803;0.042;16.0;111.0;0.9927799999999999
3804;0.036000000000000004;7.0;49.0;0.9924200000000001
3805;0.033;20.0;57.0;0.9910899999999999
3806;0.098;13.0;91.0;0.9965700000000001
3807;0.040999999999999995;7.0;113.0;0.9935799999999999
3808;0.042;7.0;109.0;0.9935799999999999
3809;0.042;16.0;111.0;0.9927799999999999
3810;0.06;42.0;162.0;0.99705
3811;0.052000000000000005;23.0;156.0;0.9912
3812;0.057;21.0;138.0;0.9917600000000001
3813;0.042;21.0;177.0;0.99166
3814;0.049;31.0;149.0;0.99677
3815;0.042;18.0;106.0;0.99172
3816;0.045;28.0;131.0;0.9953
3817;0.036000000000000004;43.0;131.0;0.9918600000000001
3818;0.034;36.0;120.0;0.9918799999999999
3819;0.034;36.0;120.0;0.9918799999999999
3820;0.039;34.0;132.0;0.9915799999999999
3821;0.042;52.0;139.0;0.9952200000000001
3822;0.033;39.0;204.0;0.9917600000000001
3823;0.052000000000000005;48.0;197.0;0.9955799999999999
3824;0.042;31.0;104.0;0.9911
3825;0.034;12.0;88.0;0.99016
3826;0.034;36.0;120.0;0.9918799999999999
3827;0.053;13.0;99.0;0.98956
3828;0.036000000000000004;43.0;131.0;0.9918600000000001
3829;0.035;24.0;100.0;0.9906200000000001
3830;0.034;23.0;111.0;0.99274
3831;0.086;30.0;130.0;0.993
3832;0.086;30.0;130.0;0.993
3833;0.057999999999999996;45.0;110.0;0.9978
